id,healthCenterId,name,contractId,typeId,type,address,hasOnlineRecommendation,hasRecommendation,provinceName,cityName,latitude,longitude,distance,duration,specialty,URL,type_name
112326,161086,دندانپزشکی دکتر الهه خلفی-یاسوج,1064612,1000109,دندان پزشکی,کهکيلويه و بويراحمد-ياسوج-خيابان سه جوب-خيابان ولي عصر(کوچه يک طرفه روبروي درب اصلي مصلي)ساختمان برتر-طبقه اول,True,True,استان کهگیلویه و بویراحمد,ياسوج,30.6628536719,51.5995917908,,,,https://iranassistance.com/medical-centers/112326,دندان پزشکی
112329,155838,عینک سازی فرزانه-مشهد,1064615,1000083,عینک سازی,خراسان رضوي-مشهد-خيابان دانشگاه-چهارراه گلستان-دانشگاه 18-مجتمع مهر-طبقه اول-واحد يک,True,True,استان خراسان رضوی,مشهد,36.2845544467,59.5629334331,,,,https://iranassistance.com/medical-centers/112329,عینک سازی
112332,161085,داروخانه دکتر نوروزی-دامغان,1064618,1000105,داروخانه,سمنان -دامغان-خيابان امام خميني-خيابان پرستار,True,True,استان سمنان,دامغان,36.1642997465,54.3405713929,,,,https://iranassistance.com/medical-centers/112332,داروخانه
112333,161082,داروخانه دکتر میرزابابائی-دامغان,1064619,1000105,داروخانه,سمنان-دامغان-خيابان پرستار-تقاطع جنت,True,True,استان سمنان,دامغان,36.1657339034,54.3446073337,,,,https://iranassistance.com/medical-centers/112333,داروخانه
112340,161098,عینک سازی نور-مشهد,1064630,1000083,عینک سازی,استان خراسان رضوي-مشهد-بلوار ملک آباد-بين گويا ومرجان-پلاک2/385-واحد2,True,True,استان خراسان رضوی,مشهد,36.3131452594,59.5446690521,,,,https://iranassistance.com/medical-centers/112340,عینک سازی
112344,153969,عینک سازی نگاه نو-سمنان,1064634,1000083,عینک سازی,سمنان -بلوار معلم - ميدان معلم -ضلع شمال شرقي -نبش مجتمع قلم -پلاک 36 - طبقه همکف -واحد 14,True,True,استان سمنان,سمنان,35.5837820141,53.388902736,,,,https://iranassistance.com/medical-centers/112344,عینک سازی
112349,153730,عینک سازی  گالیله-دامغان,1064638,1000083,عینک سازی,سمنان-دامغان-بلوار پيروزي-خيابان پرستار2-ساختمان شفا-طبقه سوم-واحد8,True,True,استان سمنان,دامغان,36.1659646496,54.3439900703,,,,https://iranassistance.com/medical-centers/112349,عینک سازی
112358,159640,درمانگاه دندانپزشکی کارا-شیراز,1063352,1000109,دندان پزشکی,استان فارس - شيراز- حد فاصل چهارراه زرگري و فلکه قصردشت- جنب ايستگاه مترو -  نبش کوچه 56- طبقه همکف,True,True,استان فارس,شيراز,29.608483974,52.4819253875,,,,https://iranassistance.com/medical-centers/112358,دندان پزشکی
112370,161157,دندانپزشکی دکتر نوید حیدری-سرابله,1064689,1000109,دندان پزشکی,استان ايلام-شهرسرابله( ازتوابع چرداول)-ميدان معلم-خيابان ارشاد-کوچه گلشن-دندانپزشکي ماهور,True,True,استان ايلام,سرابله,33.76714541,46.5625624305,,,,https://iranassistance.com/medical-centers/112370,دندان پزشکی
112377,161156,دندانپزشکی دکتر عارف عیوضی -ایلام,1064696,1000109,دندان پزشکی,ايلام -سعدي جنوبي -کوچه صابر-جنب حوزه علميه برادران -مجتمع شايان -طبقه اول,True,True,استان ايلام,ايلام,33.635145877,46.4152208896,,,,https://iranassistance.com/medical-centers/112377,دندان پزشکی
112383,159378,داروخانه شبانه روزی دکتر پنجه شاهین-شیراز,1063152,1000105,داروخانه,فارس-شيراز-خيابان ستارخان-بعد از کوچه 9,True,True,استان فارس,شيراز,29.6311303427,52.4954874967,,,,https://iranassistance.com/medical-centers/112383,داروخانه
112390,161196,داروخانه خاکباز حشمتی-صدرا,1064715,1000105,داروخانه,فارس-شيراز-شهر صدرا-بلوار مولانا-نبش خيابان ارم,True,True,استان فارس,شيراز,29.8031095433,52.4934376604,,,,https://iranassistance.com/medical-centers/112390,داروخانه
112399,161237,درمانگاه دندانپزشکی آتش بر-شیراز,1064748,1000109,دندان پزشکی,استان فارس-شيراز-بلوار شهيد رجايي(فرهنگ شهر)-نبش کوچه9-پلاک37-طبقه1-واحد1,True,True,استان فارس,شيراز,29.6416261723,52.4608278676,,,,https://iranassistance.com/medical-centers/112399,دندان پزشکی
112430,104371,داروخانه شبانه روزی دکتر رئیسیان-یزد,1064867,1000105,داروخانه,استان يزد-شهر يزد-خيابان کاشاني-بعد از مسجد اتابکي-کوچه 25-روبروي کوچه علوي,True,True,استان يزد,يزد,31.8642721551,54.3798670534,,,,https://iranassistance.com/medical-centers/112430,داروخانه
112453,157379,عینک سازی خلیج فارس-قشم,1064830,1000083,عینک سازی,هرمزگان-جزيره قشم-بلوار وليعصر-جنب مسجد ايمان,True,True,استان هرمزگان,قشم,26.9548718538,56.2727846266,,,,https://iranassistance.com/medical-centers/112453,عینک سازی
112474,104636,دندانپزشکی دکتر محمد عباسی-کنگان,1064930,1000109,دندان پزشکی,بوشهر،شهرستان کنگان-خيابان معلم-روبروي خيابان دانش آموز,True,True,استان بوشهر,کنگان,7.868122,52.032635,,,,https://iranassistance.com/medical-centers/112474,دندان پزشکی
112499,160421,داروخانه دکتر زینعلی-سمنان,1064111,1000105,داروخانه,استان سمنان - بلواراميرکبير - زيرپل محب شاهدين - پرديس پزشکان بوعلي,True,True,استان سمنان,سمنان,35.5961947702,53.392625205,,,,https://iranassistance.com/medical-centers/112499,داروخانه
112506,157069,درمانگاه دندانپزشکی دکتر خلیل بلالی-بیرجند,1064967,1000109,دندان پزشکی,خراسان جنوبي - بيرجند - خيابان غفاري - غفاري 31-پلاک 4-طبقه اول-واحد1,True,True,استان خراسان جنوبی,بيرجند,32.8544447078,59.2198268946,,,,https://iranassistance.com/medical-centers/112506,دندان پزشکی
112522,157091,داروخانه شبانه روزی دکترغلامپور-قزوین,1065023,1000105,داروخانه,قزوين-پونک-بلوار اميرکبير(نخبگان)-طبقه همکف ساختمان ليدوما,True,True,استان قزوين,قزوين,36.3119585905,50.0327566068,,,,https://iranassistance.com/medical-centers/112522,داروخانه
112531,161453,عینک سازی فروزان-مشهد,1065033,1000083,عینک سازی,خراسان رضوي-مشهد-بلوارقاسم آباد-چهارراه مخابرات-شريعتي20-پلاک512-طبقه همکف و زيرزمين,True,True,استان خراسان رضوی,مشهد,36.3545365243,59.5225531604,,,,https://iranassistance.com/medical-centers/112531,عینک سازی
112538,161452,درمانگاه دندانپزشکی دلتا-شیراز,1065040,1000109,دندان پزشکی,فارس-شيراز-خيابان جهاد سازندگي-نبش کوچه13,True,True,استان فارس,شيراز,29.6392397329,52.5301865286,,,,https://iranassistance.com/medical-centers/112538,دندان پزشکی
112539,161437,داروخانه زکریا-آبدانان,1065041,1000105,داروخانه,استان ايلام-آبدانان-خيابان 22 بهمن-ميدان کشاورز-جنب سه راه هزاردر-داروخانه زکريا( راست نصيري),True,True,استان ايلام,ابدانان,32.989673218,47.4226215424,,,,https://iranassistance.com/medical-centers/112539,داروخانه
112547,150208,داروخانه دکتر عفیفی-شیراز,1065047,1000105,داروخانه,شيراز-ميدان پارسه به سمت ميدان پاسارگاد-روبروي فرهنگسراي شقايق,True,True,استان فارس,شيراز,29.6017918246,52.4828854321,,,,https://iranassistance.com/medical-centers/112547,داروخانه
112548,157106,درمانگاه دندانپزشکی یکتا پارس-شیراز,1065048,1000109,دندان پزشکی,فارس- شيراز-خيابان خلدبرين-روبروي ساختمان پالاديوم-کوچه1/الف-طبقه 1 و 2 و 3,True,True,استان فارس,شيراز,29.6249729651,52.5114113813,,,,https://iranassistance.com/medical-centers/112548,دندان پزشکی
112549,157377,عینک سازی تابان-بندرامام خمینی,1065049,1000083,عینک سازی,خوزستان-بندرامام خميني-بلوکيها-بلوارآيت الله سعيدي-کوچه نواب 2 -يکم غربي,True,True,استان خوزستان,بندرامام  خميني,30.5505763395,49.053345104,,,,https://iranassistance.com/medical-centers/112549,عینک سازی
112555,105810,درمانگاه دندانپزشکی شبانه روزی دکتر رزمجو-شیراز,1065055,1000109,دندان پزشکی,شيراز - معالي آباد - نبش خيابان پزشکان - مجتمع پزشکان - طبقه 7 - واحد 71,True,True,استان فارس,شيراز,29.6798215554,52.4587050957,,,,https://iranassistance.com/medical-centers/112555,دندان پزشکی
112566,157068,داروخانه دکتر قاسم زاده-شیراز,1064698,1000105,داروخانه,فارس-شيراز- ميدان اطلسي- نبش کوچه 6 (جنب مسجد قائم),True,True,استان فارس,شيراز,29.6293712739,52.5508413512,,,,https://iranassistance.com/medical-centers/112566,داروخانه
112590,104642,عینک سازی فدک-بیرجند,1065170,1000083,عینک سازی,خراسان جنوبي - بيرجند -خيابان طالقاني-بين طالقاني 2 و 4 -جنب فروشگاه گل بندر-ساختمان تجاري آلما-پلاک: 2176-طبقه همکف,True,True,استان خراسان جنوبی,بيرجند,32.873525,59.215241,,,,https://iranassistance.com/medical-centers/112590,عینک سازی
112595,161576,درمانگاه دندانپزشکی اعتماد-شیراز,1065167,1000109,دندان پزشکی,استان فارس-شيراز-بلوار طلاييه-حد فاصل  بلوار کارشناسان ونارنج-ساختمان ديانا3-پلاک1-طبقه همکف-واحد تجاري,True,True,استان فارس,شيراز,29.5795617323,52.4769853814,,,,https://iranassistance.com/medical-centers/112595,دندان پزشکی
